Date,A2A,AMP,AZM,BMED,BMPS,BAMI,BPE,BC,BZU,CPR,DIA,ENEL,ENI,RACE,FBK,G,HER,IP,ISP,INW,IG,IVG,LDO,MB,MONC,NEXI,PIRC,PST,PRY,REC,SPM,SRG,STLAM,STMMI,TIT,TEN,TRN,UCG,UNI
2019-05-27,1.48,18.54,14.63,6.08,22.98,1.63,2.33,29.54,18.22,9.17,95.85,5.77,14.07,127.85,9.69,16.09,3.27,27.38,1.91,7.93,4.85,NaN,9.88,8.55,35,NaN,5.23,8.9,15.36,36.35,9.84,4.64,11.74,13.7,0.44,11.2,5.75,10.12,4.23
2019-05-28,1.47,18.58,14.67,6.03,22.27,1.63,2.33,28.8,18.07,9.12,94.35,5.77,14.03,129.05,9.5,15.98,3.27,27.52,1.89,7.98,4.84,NaN,9.66,8.49,34.46,NaN,5.19,8.83,15.57,36.62,9.87,4.63,11.64,13.55,0.44,11.19,5.73,9.98,4.16
2019-05-29,1.45,18.2,14.47,6,22.17,1.64,2.32,29.08,17.55,8.99,93.45,5.64,13.73,127.3,9.25,15.81,3.25,26.78,1.87,7.98,4.75,NaN,9.43,8.38,33.38,NaN,5.11,8.65,15.35,36.85,9.86,4.56,11.5,13.51,0.44,11.02,5.53,10.2,4.08
2019-05-30,1.44,18.31,14.61,6.03,21.86,1.66,2.3,28.8,18.06,8.88,93.95,5.56,13.69,128,9.25,15.9,3.22,26.2,1.87,8.11,4.74,NaN,9.79,8.37,33.2,NaN,5.19,8.78,15.45,36.96,9.88,4.51,11.4,13.59,0.44,10.99,5.46,10.17,4.13
2019-05-31,1.46,18.56,14.66,5.97,21.75,1.67,2.29,28.16,17.54,8.83,91.55,5.57,13.58,127.6,9.28,15.72,3.25,26.16,1.83,8.07,4.8,NaN,9.94,8.27,33,NaN,5.11,8.7,14.93,37,9.62,4.5,10.86,13.7,0.44,10.55,5.47,10.19,4.13
2019-06-03,1.47,18.63,14.58,6.01,21.48,1.65,2.27,28.2,17.41,8.82,95.3,5.61,13.82,127.35,9.15,15.68,3.26,26.36,1.83,7.9,4.86,NaN,10.18,8.22,33.13,NaN,5.11,8.72,15.29,37.52,9.84,4.55,10.8,13.78,0.44,10.85,5.54,10.14,4.09
2019-06-04,1.47,18.82,15.1,6.1,21.61,1.7,2.31,28.18,17.9,8.86,96.65,5.71,14.02,127.6,9.38,15.89,3.28,26.68,1.87,7.95,4.92,NaN,10.35,8.37,33.74,NaN,5.26,8.94,16.21,37.51,10.11,4.59,11.22,14.13,0.45,11.11,5.53,10.43,4.17
2019-06-05,1.48,18.97,15.16,6.18,21.17,1.67,2.27,28.3,17.76,8.89,97.3,5.73,13.87,128.8,9.37,15.76,3.31,26.8,1.85,8.14,4.97,NaN,10.35,8.44,34.5,NaN,5.18,8.88,16.18,38,10.23,4.6,11.11,13.98,0.45,10.75,5.59,10.07,4.14
2019-06-06,1.5,18.68,14.69,6.16,20.98,1.63,2.24,28.52,17.57,8.83,98.5,5.81,13.9,131.2,9.29,15.82,3.35,27.08,1.83,8.04,4.98,NaN,10.41,8.39,34.5,NaN,5.19,8.93,16.12,37.96,10.26,4.65,11.12,13.83,0.44,10.76,5.68,9.96,4.11
2019-06-07,1.51,18.79,14.78,6.22,21.19,1.63,2.24,28.64,17.46,8.86,101.1,5.89,13.96,132.85,9.3,15.86,3.36,27.3,1.83,8.03,5.04,NaN,10.54,8.43,34.7,NaN,5.19,9.1,16.61,38.1,10.58,4.73,11.08,14.15,0.45,10.74,5.74,10.02,4.13
2019-06-10,1.51,18.71,14.79,6.2,21.52,1.69,2.31,28.64,17.88,8.77,102,5.83,14,134.5,9.28,15.98,3.36,27.76,1.85,8.2,5,NaN,10.61,8.56,34.33,NaN,5.25,9.1,16.65,38.08,10.77,4.7,11.27,14.47,0.46,11.08,5.7,10.24,4.17
2019-06-11,1.52,18.68,14.95,6.21,21.59,1.71,2.33,28.98,17.95,8.89,98.5,5.85,14.05,136.3,9.32,16.15,3.36,27.56,1.85,8.33,4.99,NaN,10.74,8.56,34.82,NaN,5.33,9.22,16.86,37.63,10.81,4.72,11.38,14.81,0.47,11.25,5.72,10.27,4.18
2019-06-12,1.51,18.84,15.21,6.13,21.13,1.67,2.3,28.5,17.5,8.91,99.25,5.89,13.82,136.75,9.15,16.11,3.36,27.38,1.83,8.38,4.95,NaN,10.66,8.52,34.41,NaN,5.18,9.19,16.56,37.61,10.41,4.71,11.2,14.54,0.46,10.76,5.78,10.05,4.17
2019-06-13,1.51,19.48,15.65,6.17,21.36,1.67,2.33,28.86,17.9,8.87,102.7,5.99,13.9,136.55,9.19,16.18,3.36,27.24,1.84,8.41,4.98,NaN,10.88,8.57,34.49,NaN,5.25,9.23,16.66,37.4,10.53,4.7,11.29,14.6,0.46,10.94,5.73,10.2,4.22
2019-06-14,1.5,19.72,15.74,6.07,21.07,1.65,2.32,28.78,17.84,8.84,103.5,6.07,13.94,136,9.05,16.14,3.34,26.62,1.84,8.31,5.02,NaN,10.78,8.53,35.05,NaN,5.29,9.27,16.93,37.05,10.45,4.72,11.24,14.16,0.46,10.8,5.77,10.13,4.18
2019-06-17,1.51,19.83,15.97,6.08,20.84,1.66,2.34,28.52,17.82,8.88,105.1,6.08,13.87,136.9,9.1,16.24,3.34,26.86,1.83,8.28,5.01,NaN,10.8,8.52,35.4,NaN,5.25,9.22,16.84,35.97,10.39,4.7,11.34,14.07,0.46,10.86,5.78,10.1,4.12
2019-06-18,1.55,20.15,16.28,6.21,21.13,1.72,2.39,29.06,17.92,9.01,107.2,6.24,14.16,141.4,9.32,16.56,3.42,27.26,1.87,8.4,5.19,NaN,10.89,8.71,36.48,NaN,5.3,9.29,17.2,36.44,10.78,4.84,11.44,14.51,0.47,11.2,5.94,10.49,4.19
2019-06-19,1.54,20.11,16.34,6.26,21.71,1.79,2.44,29,17.76,8.83,104.4,6.17,14.22,139.8,9.44,16.65,3.43,27.24,1.91,8.5,5.13,NaN,10.97,8.84,36.61,NaN,5.36,9.37,17.6,36.98,10.83,4.81,11.57,14.83,0.48,11.07,5.95,10.66,4.27
2019-06-20,1.56,20.36,16.54,6.29,21.88,1.78,2.44,29.52,17.87,9.05,105,6.19,14.36,143,9.55,16.56,3.47,27.3,1.89,8.41,5.13,NaN,11.15,8.81,37.63,NaN,5.48,9.52,17.98,37.3,11.19,4.8,11.71,15.19,0.48,11.37,5.98,10.6,4.24
2019-06-21,1.57,19.72,16.51,6.33,22.25,1.79,2.48,29.26,17.5,9.05,102.5,6.23,14.61,143.25,9.79,16.68,3.51,27.22,1.88,8.52,5.17,NaN,10.99,8.88,37.41,NaN,5.5,9.51,18.18,37.39,11.07,4.79,11.69,14.99,0.5,11.49,6.01,10.63,4.24
2019-06-24,1.56,19.53,16.66,6.47,21.92,1.77,2.45,29.34,17.42,9.29,103.3,6.23,14.52,143.1,9.8,16.69,3.38,26.98,1.87,8.56,5.18,NaN,11.29,8.9,37.31,NaN,5.46,9.23,17.49,36.21,10.93,4.63,11.7,14.97,0.49,11.31,5.86,10.45,4.29
2019-06-25,1.54,19.42,16.47,6.38,21.67,1.76,2.39,28.84,17.67,9.02,102,6.2,14.44,141.55,9.75,16.61,3.36,26.62,1.87,8.58,5.14,NaN,11.31,8.85,36.63,NaN,5.38,9.17,17.63,36.69,10.7,4.6,11.5,14.87,0.49,11.19,5.82,10.27,4.28
2019-06-26,1.53,19.07,16.36,6.39,22.02,1.78,2.45,28.9,18.05,8.72,101.5,6.08,14.51,139.8,9.66,16.56,3.37,26.62,1.88,8.62,5.12,NaN,11.25,9.03,36.34,NaN,5.3,9.13,17.5,36.31,10.92,4.53,11.52,15.15,0.48,11.52,5.72,10.53,4.34
2019-06-27,1.51,18.9,16.66,6.47,22.34,1.81,2.46,29.1,17.97,8.66,101.9,6.08,14.47,140.8,9.6,16.51,3.33,26.58,1.88,8.65,5.02,NaN,11.06,9.09,37.14,NaN,5.2,9.14,17.9,36.1,11.05,4.46,11.6,15.4,0.48,11.47,5.65,10.75,4.27
2019-06-28,1.53,19.22,16.69,6.48,22.46,1.79,2.43,29.66,17.85,8.7,102.1,6.14,14.61,142.8,9.81,16.56,3.36,27.06,1.88,8.63,5.01,NaN,11.15,9.07,37.6,NaN,5.2,9.26,18.15,36.66,10.98,4.37,11.64,15.6,0.48,11.51,5.6,10.83,4.28
2019-07-01,1.52,19.25,16.75,6.48,23.46,1.77,2.41,30.16,17.9,8.8,102.9,6.13,14.64,144.05,9.86,16.63,3.35,27.62,1.87,8.56,5,NaN,11.29,8.95,38,NaN,5.31,9.24,18.29,36.79,11.24,4.35,11.72,16.26,0.48,11.8,5.57,10.66,4.34
2019-07-02,1.56,19.25,16.77,6.52,23.55,1.77,2.46,29.92,17.93,8.93,102.6,6.26,14.5,146.05,9.91,16.77,3.43,27.64,1.89,8.68,5.11,NaN,11.19,9.05,37.92,NaN,5.21,9.47,18.3,37.19,10.94,4.47,11.68,16.1,0.48,11.53,5.76,10.55,4.38
2019-07-03,1.58,19.66,16.95,6.67,24.82,1.88,2.56,30.32,18.15,9.12,105.3,6.41,14.57,148.6,10.38,17.07,3.53,27.56,1.98,8.86,5.17,NaN,11.54,9.29,38.5,NaN,5.25,9.69,18.29,37.59,10.87,4.56,12.01,16.01,0.49,11.55,5.87,11.14,4.44
2019-07-04,1.58,19.52,17.21,6.72,29.17,1.95,2.63,30.9,18.69,8.94,104,6.45,14.65,148.2,10.71,17.1,3.52,28.56,2.03,8.9,5.13,NaN,11.47,9.47,38.61,NaN,5.34,9.75,18.38,37.73,10.83,4.53,12.04,16.14,0.5,11.67,5.84,11.69,4.52
2019-07-05,1.57,19.23,17.2,6.65,32.55,1.96,2.64,30.98,18.9,8.88,103,6.4,14.55,147.3,10.69,17.02,3.49,27.52,2.03,8.9,5.12,NaN,11.47,9.43,38.51,NaN,5.3,9.71,18.45,37.59,11.03,4.46,12,15.75,0.5,11.67,5.76,11.55,4.51
2019-07-08,1.58,19.09,16.95,6.64,33.76,1.91,2.61,30.92,18.8,8.91,103.9,6.41,14.65,148.3,10.31,17.11,3.48,27.26,2.02,8.84,5.18,NaN,11.38,9.34,38.52,NaN,5.46,9.7,18.47,38.25,11.21,4.5,11.94,15.67,0.49,11.93,5.77,11.35,4.49
2019-07-09,1.6,19.09,17.3,6.59,33.34,1.89,2.59,30.82,18.6,8.87,102.8,6.41,14.55,147.15,10.11,17.17,3.49,26.58,2.01,8.81,5.21,NaN,11.34,9.31,38.25,NaN,5.32,9.65,18.1,37.72,10.85,4.55,11.81,15.51,0.49,11.81,5.81,11.38,4.49
2019-07-10,1.61,19.14,17.18,6.65,35.15,1.9,2.6,31.3,18.79,8.84,102.7,6.43,14.71,148.4,10.32,17.21,3.51,26.5,2.03,9.09,5.19,NaN,11.5,9.4,38.33,NaN,5.39,9.75,18.36,38,11.22,4.6,11.8,15.71,0.49,11.99,5.79,11.46,4.58
2019-07-11,1.61,19.31,17.32,6.69,35.63,1.91,2.58,31.06,18.72,8.82,103.2,6.51,14.8,147.85,10.27,17.2,3.51,26.04,2.06,9.1,5.24,NaN,11.44,9.38,38.05,NaN,5.52,9.65,18.73,38.52,11.23,4.66,11.71,15.66,0.5,12.21,5.82,11.6,4.62
2019-07-12,1.61,19.31,17.27,6.68,35.49,1.92,2.59,31.78,18.79,8.76,102.7,6.45,14.83,148,10.2,17.14,3.51,26.14,2.05,8.97,5.26,NaN,11.66,9.39,38.48,NaN,5.68,9.66,18.68,38.5,11.4,4.62,11.93,15.84,0.5,12.16,5.76,11.54,4.61
2019-07-15,1.62,19.87,17.47,6.73,33.15,1.87,2.57,30.42,19.03,8.76,103,6.49,14.71,149.3,10.02,17.17,3.55,26.54,2.05,8.9,5.28,NaN,11.58,9.32,37.99,NaN,5.7,9.7,18.79,39.3,11.24,4.67,11.93,15.75,0.5,12.02,5.76,11.44,4.62
2019-07-16,1.61,19.85,17.4,6.76,34.44,1.92,2.61,30.54,19.2,8.74,101.8,6.45,14.67,151.3,10.23,17.17,3.53,26.8,2.06,8.86,5.22,NaN,11.67,9.42,38.5,NaN,5.55,9.62,19.09,39.33,11.47,4.64,11.56,15.9,0.5,12.02,5.74,11.74,4.63
2019-07-17,1.61,19.8,17.06,6.7,33.78,1.89,2.57,30.22,19.25,8.66,101.9,6.51,14.41,150.35,10,17.07,3.52,26.52,2.04,8.71,5.24,NaN,11.56,9.37,38.09,NaN,5.36,9.59,19.25,39.21,11.16,4.65,11.57,15.89,0.5,11.56,5.77,11.58,4.61
2019-07-18,1.63,20.26,16.93,6.7,33.46,1.88,2.59,30.48,19.17,8.73,102.5,6.56,14.3,149.55,10.04,17.08,3.55,26.2,2.05,8.64,5.25,NaN,11.5,9.4,38.19,NaN,5.2,9.57,18.71,39.65,10.95,4.71,11.59,15.95,0.51,11.36,5.83,11.65,4.62
2019-07-19,1.6,19.8,16.66,6.62,31.53,1.77,2.54,30.3,19.09,8.62,101.3,6.29,14.22,148.65,9.71,16.9,3.43,25.94,2.01,8.62,5.08,NaN,11.31,9.2,38.21,NaN,5.19,9.4,18.7,39.62,10.68,4.52,11.4,16.32,0.49,11.15,5.59,11.23,4.53
2019-07-22,1.6,20.24,16.97,6.6,31.55,1.75,2.55,30.52,19.04,8.64,102.7,6.27,14.32,149.3,9.73,16.95,3.46,25.92,2.01,8.65,5.12,NaN,11.29,9.24,38.66,NaN,5.23,9.44,18.8,39.77,10.77,4.58,11.4,16.65,0.49,11.3,5.63,11.19,4.72
2019-07-23,1.62,19.98,17.08,6.59,32.07,1.76,2.53,30.06,19.17,8.6,102,6.27,14.39,151,9.94,16.93,3.44,26.08,2.04,8.5,5.1,NaN,11.64,9.35,38.64,NaN,5.68,9.38,19.9,39.93,11.04,4.59,11.75,16.99,0.5,11.39,5.64,11.48,4.69
2019-07-24,1.63,19.8,17.06,6.63,30.9,1.77,2.47,29.94,19.15,8.69,101.4,6.33,14.41,150,10.02,17,3.45,26.48,2.04,8.5,5.06,NaN,11.7,9.3,38.95,NaN,5.8,9.4,19.95,40.39,11.3,4.64,11.97,17.59,0.5,11.73,5.67,11.45,4.71
2019-07-25,1.62,19.61,17.05,6.59,30.63,1.76,2.45,29.96,18.95,8.62,101,6.25,14.35,149,9.74,16.88,3.43,26.02,2.02,8.52,5.05,NaN,11.61,9.31,39.02,NaN,5.7,9.47,19.98,40.1,11.49,4.64,11.78,17.09,0.5,11.63,5.64,11.44,4.72
2019-07-26,1.61,19.7,17.03,6.6,29.94,1.73,2.42,29.72,19.18,8.61,101.9,6.21,14.34,148.55,9.48,16.91,3.42,26.04,2.01,8.85,4.99,NaN,11.69,9.33,38.99,NaN,5.61,9.41,19.55,40.19,11.58,4.54,11.72,17.42,0.52,11.33,5.58,11.35,4.73
2019-07-29,1.61,19.7,16.92,6.6,29.44,1.7,2.39,29.5,19.11,8.53,102.4,6.25,14.25,147.6,9.32,16.95,3.43,25.86,1.99,9.31,4.98,NaN,11.44,9.31,38.61,NaN,5.47,9.59,18.91,40.14,11.21,4.56,11.61,17.09,0.52,11.19,5.63,11.04,4.67
2019-07-30,1.58,19.76,16.47,6.45,28.13,1.67,2.29,28.78,18.34,8.59,101.3,6.17,14.09,144.2,8.88,16.71,3.35,25.2,1.97,9.14,4.9,NaN,11.07,9.09,37.61,NaN,5.31,9.34,18.51,39.79,11,4.45,11.11,16.73,0.51,11.07,5.54,10.68,4.61
2019-07-31,1.58,20.82,16.71,6.47,27.34,1.69,2.28,28.64,18.4,8.5,105,6.2,14.2,145.65,8.99,16.84,3.37,25.48,1.96,9.18,4.85,NaN,11.04,9.05,37.17,NaN,5.34,9.66,18.67,40.53,11.28,4.44,11.43,16.71,0.51,11.39,5.5,10.66,4.64
2019-08-01,1.58,20.73,16.85,6.72,27.71,1.7,2.34,28.76,18.06,8.47,108,6.24,14.1,149.4,9.13,16.86,3.43,25.52,2,9.21,4.95,NaN,11.11,9.07,37.63,NaN,5.39,9.76,19.33,40.55,11.18,4.51,11.46,16.93,0.51,10.92,5.6,10.67,4.72
2019-08-02,1.61,20.73,16.44,6.66,27.19,1.67,2.31,28.14,17.57,8.4,106.3,6.2,13.68,142.9,8.91,16.61,3.4,25,1.95,9.18,4.95,NaN,10.72,8.9,36.26,NaN,5.02,9.64,18.92,39.61,10.74,4.48,11.12,15.81,0.5,10.66,5.62,10.4,4.61
2019-08-05,1.59,20,16.13,6.57,27.3,1.69,2.34,27.92,17.63,8.21,103.9,6.12,13.48,140.85,8.71,16.44,3.38,26.12,1.97,9.13,4.93,NaN,10.43,8.84,34.41,NaN,4.85,9.49,18.75,38.83,10.38,4.45,11.08,15.13,0.49,10.47,5.57,10.36,4.51
2019-08-06,1.6,19.59,16.16,6.55,26.75,1.69,2.31,28.12,18.02,8.03,104.9,6.13,13.38,138.05,8.9,16.34,3.4,24.98,1.94,9.11,4.91,NaN,10.25,8.76,34.11,NaN,4.72,9.34,18.63,38.93,10.42,4.4,11.17,15.02,0.48,10.23,5.52,10.28,4.44
2019-08-07,1.6,20.13,16.15,6.57,26.46,1.77,2.35,28.26,18.3,8.03,106.3,6.13,13.19,140.3,8.91,16.31,3.43,24.8,1.91,9.25,4.94,NaN,10.33,8.66,34.08,NaN,4.75,9.48,18.7,39.7,10.07,4.43,11.11,15.1,0.48,10.14,5.49,9.77,4.41
2019-08-08,1.61,20.54,16.43,6.63,27.09,1.81,2.33,28.54,18.98,8.07,107.7,6.14,13.43,143.1,9.32,16.43,3.42,25.64,1.95,9.35,4.94,NaN,10.43,8.73,34.51,NaN,4.86,9.64,19.16,39.89,10.37,4.5,11.25,15.7,0.49,10.33,5.51,9.91,4.49
2019-08-09,1.55,20.66,15.82,6.26,24.78,1.64,2.17,28.18,18.3,7.9,106.5,6.04,13.19,140.1,8.94,15.99,3.37,24.94,1.87,9.26,4.74,NaN,9.98,8.5,35.3,NaN,4.64,8.99,18.51,39.18,10.29,4.36,11.02,15.68,0.46,10.12,5.32,9.4,4.32
2019-08-12,1.54,20.71,15.53,6.27,25.09,1.62,2.12,27.92,18.42,8.14,105.9,6.06,13.17,141.9,8.74,16.04,3.39,24.78,1.84,9.2,4.8,NaN,9.9,8.48,35.14,NaN,4.6,9.1,18.52,38.86,10.04,4.39,11.01,15.71,0.46,9.79,5.32,9.26,4.29
2019-08-13,1.57,20.8,15.61,6.28,26.9,1.69,2.14,28.18,18.64,8,105.7,6.08,13.42,143.6,8.95,16.13,3.43,25.12,1.89,9.21,4.89,NaN,10.18,8.53,35.07,NaN,4.75,9.31,18.42,38.52,10.32,4.49,11.18,16.2,0.45,9.95,5.43,9.55,4.4
2019-08-14,1.55,20.58,15.08,6.17,27.15,1.62,2.04,27.64,18.3,7.86,104.1,6.01,13.1,140.2,8.51,15.92,3.37,24.36,1.85,9.22,4.79,NaN,9.81,8.33,34.15,NaN,4.57,9.14,17.68,38.2,9.84,4.39,10.79,15.48,0.44,9.44,5.31,9.19,4.24
2019-08-16,1.57,20.84,15.37,6.3,28.34,1.69,2.08,27.46,18.41,7.91,106,6.29,13.04,140.05,8.66,15.98,3.47,24.5,1.88,9.1,4.81,NaN,10.1,8.51,33.86,NaN,4.52,9.23,17.73,38.8,10.1,4.49,10.49,15.81,0.45,9.48,5.43,9.53,4.31
2019-08-19,1.59,21.38,15.61,6.46,28.71,1.72,2.1,28.52,18.7,8.07,108.3,6.36,13.27,141.7,8.82,16.18,3.5,25.14,1.91,9.1,4.96,NaN,10.18,8.6,34.43,NaN,4.61,9.5,18.36,39.06,10.39,4.54,10.69,16.28,0.46,9.84,5.51,9.76,4.42
2019-08-20,1.57,22,15.69,6.46,27.71,1.68,2.04,28.88,18.16,8.01,108.1,6.24,13.14,139.55,8.75,16.22,3.49,24.94,1.9,9.25,4.87,NaN,9.98,8.57,34.36,NaN,4.51,9.43,18.55,38.64,10.18,4.47,10.59,16.27,0.45,9.64,5.47,9.54,4.46
2019-08-21,1.58,22.08,16.17,6.61,27.59,1.7,2.07,29.6,18.66,8.33,109.8,6.32,13.35,141.8,9.12,16.38,3.5,25.76,1.92,9.25,4.93,NaN,10.31,8.7,35.46,NaN,4.69,9.7,19.41,39.85,10.45,4.51,10.94,16.46,0.46,9.76,5.55,9.63,4.59
2019-08-22,1.58,22.04,16.1,6.59,27.61,1.74,2.08,29.6,18.61,8.38,109,6.28,13.31,139.8,9.25,16.32,3.51,25.68,1.94,9.12,4.85,NaN,10.13,8.77,34.7,NaN,4.81,9.66,19.18,39.51,10.51,4.51,10.96,16.34,0.46,9.89,5.57,9.76,4.57
2019-08-23,1.56,21.63,15.73,6.48,27.23,1.74,2.06,29.26,18.45,8.24,105.8,6.22,13.14,137.95,8.98,16.17,3.5,25.08,1.9,9.07,4.84,NaN,9.99,8.67,34.42,NaN,4.67,9.4,18.76,39.98,10.28,4.43,10.72,15.61,0.45,9.74,5.58,9.45,4.53
2019-08-26,1.56,21.78,15.93,6.54,27.57,1.76,2.08,29.2,18.68,8.3,107,6.33,13.22,140.75,9.15,16.18,3.53,24.98,1.94,9.11,4.84,NaN,10.04,8.78,34.25,NaN,4.74,9.42,18.73,39.9,10.35,4.43,10.87,15.74,0.46,9.87,5.57,9.59,4.53
2019-08-27,1.6,22.04,15.86,6.59,28.05,1.82,2.17,29.36,19.01,8.54,107.7,6.5,13.3,144.95,9.36,16.43,3.62,25.26,1.95,9.06,4.95,NaN,10.32,8.81,34.21,NaN,4.85,9.5,19.06,40.97,10.62,4.56,11.01,15.78,0.47,9.93,5.73,9.72,4.57
2019-08-28,1.6,21.5,15.56,6.6,28.07,1.84,2.16,28.94,18.49,8.53,106.5,6.5,13.4,142.7,9.33,16.27,3.61,25.04,1.97,9.15,4.86,NaN,10.73,8.88,34,NaN,4.79,9.4,19,39.93,10.76,4.56,11.05,15.61,0.47,10.05,5.72,9.89,4.51
2019-08-29,1.6,21.48,16.04,6.66,31.76,1.89,2.2,28.42,18.86,8.65,107.6,6.63,13.62,143.75,9.56,16.42,3.66,25.68,2.01,9.13,5.01,NaN,11.19,9.07,33.94,NaN,4.68,9.84,19.88,40.25,10.91,4.66,11.14,16.12,0.48,9.98,5.81,10.18,4.6
2019-08-30,1.6,21.83,15.8,6.58,30.21,1.83,2.18,28.24,19.09,8.61,107.7,6.59,13.68,143.2,9.38,16.47,3.63,25.94,1.99,9.09,5,NaN,11.13,9.01,34.09,NaN,4.72,9.77,19.91,39.86,10.85,4.6,11.24,16.11,0.48,9.91,5.71,10.06,4.57
2019-09-02,1.6,22.11,16.05,6.6,32.19,1.82,2.19,28,19.24,8.71,109.7,6.68,13.71,143.85,9.44,16.51,3.62,25.86,2,9.1,5.01,NaN,11.28,9.07,34.31,NaN,4.71,9.88,19.86,40.6,10.91,4.62,11.24,16.04,0.49,9.86,5.76,10.11,4.56
2019-09-03,1.6,22.26,16.18,6.61,33.09,1.81,2.22,27.58,19.13,8.73,109.5,6.68,13.6,144.8,9.31,16.55,3.62,25.98,2,9.04,4.95,NaN,11.04,9.12,33.74,NaN,4.67,9.9,20.08,40.46,10.64,4.61,11.34,15.83,0.49,9.61,5.79,10.12,4.57
2019-09-04,1.63,22.32,16.58,6.71,34.21,1.86,2.25,28.14,19.36,8.79,108.9,6.74,13.67,145.55,9.58,16.84,3.66,26.44,2.03,9.25,5.02,NaN,11.25,9.26,35.06,NaN,4.97,10.09,20.68,40.52,10.88,4.64,11.6,16.31,0.49,9.79,5.82,10.33,4.62
2019-09-05,1.65,21.59,16.71,6.74,33.76,1.89,2.25,28.26,19.32,8.74,107,6.67,13.87,146.8,9.84,17.05,3.62,26.96,2.06,9.17,4.98,NaN,11.22,9.44,35.86,NaN,5.1,10.05,20.18,39.94,11.08,4.64,11.94,17.32,0.49,10.04,5.79,10.69,4.58
2019-09-06,1.65,21.76,16.64,6.74,33.05,1.88,2.26,28.4,19.45,8.74,106.2,6.62,13.77,148.5,9.75,17.11,3.63,27.28,2.07,9.24,4.96,NaN,11.31,9.47,35.96,NaN,5.13,10.07,20.24,39.96,11.06,4.59,11.97,17.42,0.5,9.99,5.71,10.63,4.59
2019-09-09,1.63,20.9,16.82,6.87,33.42,1.93,2.34,28.84,19.64,8.56,104.3,6.55,13.92,146.3,9.87,17.2,3.53,27.92,2.1,9.1,4.85,NaN,11.41,9.51,35.49,NaN,5.35,10.08,20.17,38.22,11.31,4.51,12.08,17.65,0.5,10.29,5.64,10.94,4.64
2019-09-10,1.62,20.04,16.41,6.88,33.49,1.92,2.37,29.04,19.84,8.47,101,6.49,14.1,137.55,9.51,17.18,3.51,27.62,2.12,8.79,4.78,NaN,11.49,9.58,35.28,NaN,5.41,9.91,20.32,38.22,11.47,4.46,11.93,17.4,0.5,10.41,5.54,10.9,4.75
2019-09-11,1.62,20.02,16.42,6.85,33.44,1.88,2.34,29.32,20.3,8.46,102.3,6.44,14.07,138.85,9.3,17.34,3.5,28.5,2.11,8.9,4.73,NaN,11.68,9.51,35.37,NaN,5.34,9.95,20.93,39.21,11.4,4.47,11.78,18.1,0.51,10.32,5.61,10.76,4.83
2019-09-12,1.63,20.67,16.61,6.85,33.65,1.91,2.38,29,20.36,8.61,103.8,6.61,13.9,139.2,9.42,17.5,3.57,28.62,2.12,9.12,4.82,NaN,11.76,9.56,35.39,NaN,5.54,10.13,20.68,39.46,11.41,4.55,11.93,18.18,0.51,10.16,5.75,10.98,4.75
2019-09-13,1.63,20.34,16.88,7.01,34.03,1.95,2.44,29.1,20.61,8.42,102.4,6.59,14.04,138.85,9.85,17.48,3.54,28.98,2.18,9.04,4.78,NaN,11.87,9.65,35.1,NaN,5.66,10.19,21.01,38.19,11.44,4.5,11.93,18.27,0.52,10.24,5.66,11.46,4.82
2019-09-16,1.61,20.43,16.8,6.94,34.65,1.93,2.45,28.5,20.44,8.23,101.5,6.48,14.31,137.2,9.76,17.38,3.54,28.82,2.14,9.03,4.76,NaN,11.67,9.56,34.3,NaN,5.7,10.06,21,38.25,11.76,4.44,11.94,18.06,0.52,10.52,5.59,11.26,4.78
2019-09-17,1.6,20.64,16.84,6.97,33.78,1.85,2.37,28.06,19.93,8.34,102.6,6.52,14.15,138.85,9.36,17.33,3.57,28.6,2.13,9.07,4.84,NaN,11.33,9.52,34.13,NaN,5.63,9.97,20.2,38.85,11.22,4.46,11.76,17.81,0.51,10.32,5.62,10.88,4.73
2019-09-18,1.62,21.27,16.97,7.04,33.8,1.87,2.38,28.2,20.17,8.31,103.9,6.65,14.32,139.6,9.4,17.5,3.65,28.62,2.13,8.99,4.82,NaN,11.15,9.59,31.74,NaN,5.66,10.16,19.6,39.45,11.19,4.5,11.76,18.1,0.51,10.17,5.67,10.9,4.75
2019-09-19,1.61,21.05,17.26,7.05,33.76,1.91,2.49,27.92,20.75,8.25,106,6.62,14.41,139.55,9.68,17.89,3.62,28.8,2.16,9.15,4.82,NaN,11.2,9.7,32.47,NaN,5.72,10.08,19.92,39.71,11.13,4.48,11.77,18.15,0.52,10.05,5.65,11.15,4.83
2019-09-20,1.62,20.77,17.26,7,33.76,1.9,2.45,27.96,20.35,8.27,104.8,6.58,14.55,138.7,9.92,17.85,3.64,28.78,2.17,9.08,4.83,NaN,11.05,9.97,32.62,NaN,5.66,10.18,20.17,39.8,11.11,4.47,11.71,17.73,0.52,10.03,5.65,11.17,4.81
2019-09-23,1.61,20.92,17.02,6.88,32.38,1.84,2.41,27.96,20.07,8.31,104.4,6.67,14.14,138.45,9.63,17.91,3.6,28.2,2.14,9.08,4.9,NaN,10.89,9.9,32.1,NaN,5.44,10.07,19.72,39.8,10.88,4.47,11.58,17.64,0.51,9.75,5.66,10.79,4.81
