Date,ABB,ADDT_B,ALFA,ASSA_B,AZN,ATCO_A,BOL,EPI_A,EQT,ERIC_B,ESSITY_B,EVO,SHB_A,HM_B,HEXA_B,INDU_C,INVE_B,LIFCO_B,NIBE_B,NDA_SE,SAAB_B,SAND,SCA_B,SEB_A,SKA_B,SKF_B,SWED_A,TEL2_B,TELIA,VOLV_B
2018-03-21,196.85,45.05,196.25,178,570.6,68.03,292.2,NaN,NaN,54.82,221.2,111.9,110.65,128.44,70.1,192,93.3,63.2,19.47,88.12,88.09,144.95,85.52,94.82,169.1,173.95,204.9,97.8,38.87,151.65
2018-03-22,193.15,43.75,193,175.15,568.2,66.52,285.1,NaN,NaN,53.72,219,108.6,99.76,126.76,68.99,188.95,91.55,61.5,19.25,86.56,85.78,142.05,84.46,92.28,167.25,172.05,198.75,96.72,38.43,148.1
2018-03-23,192.6,42.3,193.1,174.2,567.3,66.06,285.8,NaN,NaN,53.94,220.3,110.5,100.7,129.24,68.61,187.65,90.73,63.4,19.2,87.66,85.66,141.67,86,92.78,166.6,173.1,185.45,97.26,38.87,148.15
2018-03-26,189.8,42.05,190.95,171.55,563.3,65.44,284.3,NaN,NaN,52.38,219.6,109.4,99.58,127.36,68.26,186.45,90.2,62.9,19.07,86.92,84.33,139.43,84.68,92.1,165.8,170.4,184.55,95.5,38.24,145.9
2018-03-27,194.35,42.4,194.45,175.25,572.5,66.76,289.8,NaN,NaN,53.7,223.6,109,100.1,120.94,69.43,190.4,91.15,63.9,19.55,87.82,85.87,142.57,85.86,86.4,168.3,175.85,184.4,97.86,38.49,150
2018-03-28,195.75,41.75,193.55,176.4,587.3,66.23,287,NaN,NaN,53.96,228.2,108.6,101.7,122.34,69.71,190.9,91.55,64.3,19.52,87.48,86.31,141.62,87.64,86.36,167.3,168.8,186.35,99.06,39.34,149
2018-03-29,197.6,42,197.15,180.35,585.3,68.41,292.5,NaN,NaN,52.92,230.6,91.48,104.2,125.18,70.86,193.95,92.3,64.2,19.76,89.1,87.23,145.09,88.92,87.44,170.65,170.5,187,100.15,39.21,152.25
2018-04-03,195.45,41.7,194.75,175.9,590.8,66.38,292,NaN,NaN,52.14,227.2,92.56,101.2,124.08,69.04,189.95,91.73,64.9,19.55,85.74,86.33,143.19,88.02,85.46,164.6,169.45,185,99.34,39.15,148.1
2018-04-04,184.5,40.65,192.5,174.05,584.3,64.58,285.1,NaN,NaN,51.52,227.8,90.08,101.35,124.6,67.69,187,90.93,63.9,19.3,85.7,85.27,141.24,87.56,85.54,163.7,165.8,185.25,98.6,39.06,146.3
2018-04-05,191.3,41.6,198.6,179.25,599.2,66.17,293.4,NaN,NaN,53.12,230.5,91.28,102.65,125.94,69.27,191.5,93.18,66.1,19.93,86.62,86.98,145.47,89.14,87.14,166.85,170.65,188.3,101.8,39.94,150.25
2018-04-06,188.4,41.55,196.95,178.3,596.1,65.38,287.8,NaN,NaN,52.82,227.6,90.36,100.9,126.26,69.5,189.6,92.58,68,19.82,86.04,86.75,143.9,89.22,85.58,166.55,170.65,185.5,100.9,39.96,144.4
2018-04-09,189.55,41.45,196.2,179.1,597.7,65.8,289.2,NaN,NaN,52.64,225.5,88.72,100.5,126.3,69.86,188.7,92.48,68.6,19.75,85.8,87.72,144.81,88.8,85.28,167.25,171.25,184.65,100.6,39.75,145.05
2018-04-10,191.6,43.8,197.6,180.2,606.6,67.05,294.9,NaN,NaN,53.14,225.6,88.8,100.55,128,70.8,189.75,93.75,69.3,19.76,86.26,88.37,147.66,89.7,85.58,164.55,174.65,185.2,100.9,39.27,149.9
2018-04-11,189.5,43.25,195.35,176.65,606.9,65.81,293,NaN,NaN,52.88,220.4,90.32,98.36,130.02,70.1,187,91.85,67.5,19.43,84.44,85.94,146.33,89.78,83.28,162.85,173.55,180.8,102.05,37.57,149.25
2018-04-12,192.25,43.75,198,176.75,613.2,66.31,290.1,NaN,NaN,53.56,223.8,94.12,98.3,134.1,71.03,189.2,92.63,68.4,19.86,85.28,87.33,149,92.02,83.96,164,176.45,181.2,104.95,37.9,151.35
2018-04-13,193.6,45,202.1,177.1,612.5,67.56,293.7,NaN,NaN,53,219.4,92.72,98.08,135.2,70.79,189.6,93.2,68,20.1,85.54,88.18,149.99,92.04,83.9,166.85,177.8,181.25,104.8,37.73,155
2018-04-16,193.95,44.7,202.1,177.5,602.7,67.31,289.2,NaN,NaN,53.38,220,91.68,99.14,133.2,70.9,189.8,92.83,69.1,20.06,86.58,88.53,150.09,91.62,84.26,158.5,176.35,182.65,104.8,37.74,155.25
2018-04-17,196.2,44.6,206.4,179.45,600.8,67.86,293.1,NaN,NaN,54.82,220.3,92.8,100,136.04,72.97,191.5,93.55,67.9,20.17,87.34,90.26,152.23,92.54,85.14,160.65,179.8,184.1,104.9,38.22,158
2018-04-18,195.8,44.75,206.3,179.9,601.8,68.98,308.5,NaN,NaN,54.18,221.6,92.52,99.24,137,74,185,93.3,69.8,20.4,87.8,90.88,153.94,92.94,84.94,160.3,180.7,184.4,104.2,38.11,159.95
2018-04-19,204.5,45.35,207.9,178.55,598.4,68.98,308.5,NaN,NaN,55.56,223.9,117.9,100,136.42,73.6,187.1,93.95,70,21.74,88.6,90.51,153.42,93.4,85.34,160.4,183.05,185.2,104.4,38.02,161.15
2018-04-20,205.4,45.4,209,179,597.8,68.5,307.2,NaN,NaN,65.28,217.3,114.1,99.8,132.46,73.23,187.75,95.63,68.5,21.76,88.64,90.77,153.14,93.98,85.64,161,182.85,185.75,105.05,41.29,161
2018-04-23,207,46.9,222.3,179.25,602.5,68.31,310.4,NaN,NaN,65,218.3,112.3,100.75,136.74,73.91,190,96.3,70.5,22,89.3,91.14,153.47,94.84,86.66,161.95,183.05,189,108.25,42.6,162.4
2018-04-24,205,46.6,218.4,177.8,600,67.58,314.7,NaN,NaN,65.76,215.3,109.4,99.34,139.44,73.69,189.55,95.98,63.6,21.94,88.9,89.17,149.42,95.54,86.44,163.55,178.65,187.65,110.25,42.39,155
2018-04-25,199.85,45.95,215.4,179.7,602.9,63.56,312.4,NaN,NaN,66.82,215.9,106.9,95.78,144.42,72.06,184.6,94,65.8,21.89,87.72,87.81,145.52,94.94,84.88,166.7,172.7,188.65,111.65,42.71,151.75
2018-04-26,202.7,47.15,216.5,185,608.3,64.62,309,NaN,NaN,65.76,216,110.5,98.06,143.82,73.49,185.7,94.95,64.7,22.12,89.2,84.46,146.85,96.3,85.74,168.9,177.4,191.35,114.4,43.23,152.15
2018-04-27,202.4,46.1,218,183.65,615.8,64.83,314.1,NaN,NaN,65.7,223,109.8,99.3,148.58,73.31,187.65,95.88,64.1,22.21,90.74,85.16,146,97.54,86.42,169.3,181.45,192.6,115.2,43.26,151.75
2018-04-30,202.9,45.65,217.7,184.2,617.7,65.17,304.8,NaN,NaN,67.2,223,110.4,98,149.82,72.57,185.15,95.78,63.8,22.4,89.38,82.99,142.76,97.32,82.5,171.3,178.05,190.95,114,43.18,149.2
2018-05-02,209.8,46.4,222.7,188.6,634.5,66.08,315.9,NaN,NaN,66.72,225.6,107.2,98.56,153.66,73.09,189.2,96.58,64.1,22.76,89.56,80.61,144.62,98.28,84.72,170.45,182,189.2,113.35,43.28,152.85
2018-05-03,205.9,46.1,221.9,186.3,630,64.96,313.1,NaN,NaN,66.08,222.6,106.6,98.18,145.18,72.34,188.55,94.9,64.7,22.79,87.88,79.64,143.71,98.04,83.08,167.6,179.1,186.3,113.2,42.82,151.6
2018-05-04,206.5,46.15,224,187.7,629.7,65.49,313.8,NaN,NaN,68.14,226.4,105.5,98.76,144.72,70.84,192,96.13,64.2,22.77,88.16,80.33,144,98.16,83.94,168.65,180,188.2,113.85,42.95,152.15
2018-05-07,209.3,46.35,226.7,190.15,633.2,66.5,319.5,NaN,NaN,69.56,230.6,106.5,98.64,147.5,69.47,195.5,98.03,65.3,22.93,89.04,81.05,147.14,98.98,84.38,172.15,182.65,189.4,113.9,43.43,154.85
2018-05-08,211.6,46.75,229.5,190.65,632.1,67.1,319,NaN,NaN,69.52,232.8,106.9,99.44,149.6,68.9,196.05,98.43,65.7,23.28,88.76,80.15,149.42,99.56,84.5,173.25,184.9,190.3,114.95,43.95,157.55
2018-05-09,210,47,229.2,191.05,621.5,88.18,318.2,NaN,NaN,70.4,233.5,106.3,100.5,145.24,68.53,197.2,96.5,64.8,23.4,90.64,80.22,151.99,100.95,86.14,166.45,186.65,195.7,113.95,43.8,157.9
2018-05-11,207,46.95,227.3,191.4,622.5,87.75,322.4,NaN,NaN,68.28,229,106.1,100.05,138.84,67.8,194.2,95.3,64.4,23.45,91.28,80.49,150.04,100.3,85.14,165.05,183.8,195,115.1,43.54,156.95
2018-05-14,206.1,46.05,228,190,626.1,88.13,321.8,NaN,NaN,67.5,232.5,105.1,99.92,139.26,68.34,192.15,93.9,63.2,23.36,90.32,78.69,150.33,100.45,83.9,168.2,183.5,192.4,114.3,43.28,156.5
2018-05-15,208.1,47.5,228.4,190.15,631.8,89.33,322.1,NaN,NaN,67.28,233.5,105.8,99.9,138.06,69,192.7,94.78,64.4,23.35,91,78.35,151.23,101.6,84.38,167.4,185.25,193.55,113.75,43.15,158.55
2018-05-16,209.1,48.5,229,188.8,634.8,90.36,317.8,NaN,NaN,66.8,232.6,106.6,98.46,138.92,68.43,193.85,94.18,63.9,23.13,88.66,81.56,152.09,101.9,83.12,167.55,186.6,191.9,113.65,43,159.1
2018-05-17,210.1,48.6,230.7,191.05,639,90.7,321.15,NaN,NaN,67.4,235.8,107.8,99.86,146.6,68.13,195.85,95.45,63.6,23.13,89.32,80.4,152.9,101.5,84.06,168.3,187.85,193.7,114.1,43.42,160
2018-05-18,213.2,48.85,232.5,192.4,624.9,91.25,321.7,NaN,NaN,67.66,237.4,107.7,99.58,144.62,68.8,195.7,95.48,64.1,23.18,88.58,80.1,155.04,101.9,83.8,169.65,189.25,193.75,113.5,43.48,161.1
2018-05-21,213.7,48.7,233,193.9,640,91.76,327.45,NaN,NaN,67.64,235,108.3,98.76,145.8,69.54,199.1,95.9,65.2,23.23,87.96,81.14,155.51,102.25,84.2,170.85,189.05,192.45,113.55,43.6,162.35
2018-05-22,214.4,48.3,231.5,193.45,644.2,91.41,324.75,NaN,NaN,66.44,237.3,105.4,98.84,145.86,69.83,199.6,95.6,64.9,23.12,89.8,81.42,155.75,100.6,85.16,170.4,187.6,192.65,109.4,43.35,161.9
2018-05-23,209.5,48.4,225.3,191.3,644.6,90.28,318.2,NaN,NaN,65.28,235.4,105.8,97.98,145.1,69,193.15,93.35,64.1,23.01,88.28,83.56,152.37,99.36,83.96,168.5,183.5,189.45,109.4,43.01,159.85
2018-05-24,207,47.8,225,190.9,643,90.16,311.95,NaN,NaN,65.52,235.5,107.8,98.2,144.08,68.69,191.75,93.03,63.8,22.86,86.88,84.65,151.04,98.46,83.32,168.35,181.05,187.8,109.05,43.14,158.75
2018-05-25,206.5,47.65,223.1,191.15,645.5,89.29,311.95,NaN,NaN,65.26,233,107.5,97.88,139.88,69.03,191.55,93.18,63.6,22.92,87.1,84.44,150.57,98.78,82.9,167.6,181.05,186.1,110,42.06,160.1
2018-05-28,207,47.25,223.1,191.8,645.7,89.66,309.65,NaN,NaN,64.8,228.8,106.4,98.06,137.28,69.17,190.55,93.65,64.3,22.73,86.62,85.83,150.28,99.94,82.6,167.35,181,185.65,110.4,41.33,158.9
2018-05-29,206.1,46.65,222.4,191.35,648.2,90.39,309.7,NaN,NaN,64.84,228.9,110.1,96.8,134.84,68.29,188.9,92.48,63.8,22.53,85.32,85.02,150.57,100,80.9,166.4,179.95,183.35,108.5,41.31,157.45
2018-05-30,202.4,47.45,220.8,189.4,646.5,88.51,309.6,NaN,NaN,64.2,229.7,112,97.26,137.42,68.21,187.15,91.55,63.7,22.44,85.24,83.52,146.9,99.98,80.72,164.4,173.1,183.2,107.45,41.69,155.3
2018-05-31,200.6,47.85,220.2,189.6,648.4,87.5,310.85,NaN,NaN,63.96,224,111.9,96.66,132.88,70.96,185.2,91.4,63,22.42,84.8,84.07,145.62,97.68,79.44,162.35,171.25,183.3,107.9,41.34,151.75
2018-06-01,204.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224.3,NaN,NaN,132.5,NaN,188.3,NaN,NaN,NaN,NaN,NaN,148.14,NaN,NaN,163.45,NaN,NaN,NaN,NaN,154.45
2018-06-04,202.5,48.4,223.9,192.25,639.5,88.08,314.7,NaN,NaN,64.08,221.1,111.8,97.62,133.02,72.86,188.55,92.98,64.5,22.84,86.02,86.68,146.95,100.2,80.44,162.45,172.7,185.35,111.5,41.91,153.2
2018-06-05,202,50,223.9,190.5,638.9,88.15,317.35,NaN,NaN,64.16,217.3,113,96.5,132.82,73.91,186.95,91.93,63.7,22.88,84.88,86.75,146.9,100.35,79.52,161.95,171.6,183.9,111.95,41.94,153.25
2018-06-07,200.1,49.95,223.2,188.5,631.5,88.34,322.8,NaN,NaN,63.5,215.1,110.8,97.3,131.82,75.26,186.5,91.88,63.2,22.73,85.04,86.36,148.28,100.3,80,160.65,172.5,185.2,112,41.95,150.6
2018-06-08,200.6,51.13,224.1,189,633.5,88.4,314.05,NaN,NaN,63.42,217,113,97.3,134.6,75.09,184.15,91.53,63.3,22.82,84.54,87.26,147.38,100.55,80.26,159.55,171.2,186.95,110.8,42.33,148.9
2018-06-11,201,52.25,223.9,189.6,631,90.5,312.7,NaN,NaN,63.2,217.8,111.9,99.32,137.7,74.11,185.35,92.33,62.9,22.83,85.4,87.46,148.33,101.9,82.02,159.15,173.05,189,111.85,42.82,150.05
2018-06-12,201.1,52.63,221.4,190,624.1,92,306,NaN,NaN,63.64,216,110.6,99.4,144.54,73.11,184.2,91.65,63.9,22.88,85.34,86.59,147.33,100.4,82.18,158.05,172.1,189.3,110.05,42.39,149.15
2018-06-13,201.5,52.5,223.3,189.5,626.5,69.24,306.5,NaN,NaN,66.64,216.7,112,96.86,144,73.51,183.85,91.78,64.6,23,84.54,86.63,147.33,100.35,81.3,157.15,171.2,187.05,110.25,42.22,149.1
2018-06-14,204.6,53.5,224.5,191.05,640.4,69.74,305.55,NaN,NaN,68.18,215.4,113.1,98.88,140.06,73.54,184.8,93.43,66,23.4,85.62,88.41,149.04,99.72,83.06,160.25,172.3,189.8,116.05,42.94,149.85
2018-06-15,201.6,52.75,223.2,189.2,637.8,69.46,304.9,NaN,NaN,68.06,215.8,109.9,96.7,134.02,73.23,184.35,92.93,66.7,23.23,84.1,86.82,147.57,99.1,82.66,158.05,170,188,113.75,42.44,147.55
2018-06-18,199.55,52,220.1,188.9,636.6,68.75,302.7,90.85,NaN,68,213.7,109.4,96.3,132.24,72.43,179.85,91.7,64.5,23.23,83.64,86.01,148,97.98,81.98,158.15,171.15,187.7,113.45,42.2,146.6
2018-06-19,199.65,51.63,217.1,188.8,636.9,67.43,299.15,90.3,NaN,69.96,215.1,108.7,97.64,138,72.14,178.95,91.03,64.7,23.08,85.38,85.41,144.95,97.18,82.82,158.6,168.65,189.05,112.7,42.24,144.95
2018-06-20,199.75,51.25,218,190.45,639.3,67.51,298.45,86.78,NaN,70.5,217.5,108.7,97.66,138.4,72.26,177.15,90.9,63.7,23.26,86.2,85.48,149.38,97.16,82.94,160.1,168.7,190.15,112.75,42.06,144.85
2018-06-21,196.7,50.5,214.9,186.85,628.9,66.13,294.3,88.06,NaN,68.6,217.5,109.5,97,138.24,72,173.9,89.63,63.6,23.13,84.92,83.93,145.43,96.18,81.8,157.85,165.3,188.2,111.9,41.49,142
2018-06-25,192.9,49.5,210.4,186.8,620.4,64.39,284.1,90.1,NaN,67.56,219.5,106.5,97.38,137.96,71.57,170.7,89.35,63.7,22.94,85.12,82.36,142.71,94.96,81.9,155.9,162.7,188.55,111.4,41.49,139.05
2018-06-26,191.7,49.3,208.6,185.1,619.1,63.28,285.05,90.8,NaN,67.16,217.5,107.6,97.46,137.5,71.29,169.55,88.75,63.7,23.05,85.06,82.89,143.28,95.5,82.26,156.85,162.1,189.3,111.2,41.55,138
2018-06-27,193.65,49.4,212.5,186.8,622.8,63.69,288.15,91,NaN,67.8,220.3,108.5,98.56,134.62,72.77,171.5,89.48,63.4,23.29,85.5,83.96,147.85,95.94,83.32,157.6,164.9,190.05,110.65,41.5,139.7
2018-06-28,191.55,49.05,209.3,186.65,622.2,63.31,285.7,91.92,NaN,66.8,217.1,108.3,98.6,137.16,73.23,170.3,89,62.2,23.1,85.58,83.86,145.19,95.46,83.84,156.45,161.1,190.95,105.25,40.56,139.3
2018-06-29,195.7,49.55,212.6,190.9,629.8,65.2,290.6,93.99,NaN,69.26,221.2,111.4,99.56,133.5,71.36,173.7,91.23,63.8,24.04,86.28,85.87,151.33,97.32,85.16,162.8,166.7,191.8,105.3,40.96,143.2
2018-07-02,193.35,49.3,208.6,189.35,621.9,64.08,285.1,97.21,NaN,67.78,222.1,112.5,98.5,136.36,71.57,171.45,89.95,62.1,23.5,85.24,84.69,147.9,96.82,84.3,158.15,163.6,190.3,104.6,40.81,139.55
2018-07-03,190.6,48.35,211.3,187.95,613.6,63.33,286,98,NaN,67.2,222.6,112.4,98.54,138.46,71.34,171.9,89.88,60.9,23.31,84.9,84.09,147.38,97.56,84.42,157.1,166.35,191.8,104,40.88,139.4
2018-07-04,187.35,47,207.6,184.75,609.2,60.91,278.9,96.59,NaN,66.36,220,113.1,98.28,138.58,68.91,169.7,89.1,61.2,22.81,85.06,82.46,144.05,96.18,84.4,156.15,162.5,192.05,104.6,41.1,139.3
2018-07-05,187.3,47.4,207,185.25,608.2,60.14,286,96.5,NaN,66.6,217.7,113.2,98.68,137.52,68.97,174.25,89.25,60.7,22.6,85.92,81.83,144.33,96.12,85.2,156.15,163,193,105.45,41.26,142.2
2018-07-06,186.95,47.2,204.5,174,609.8,60.21,286.5,95.68,NaN,67.56,219,111.6,99,139.56,68.14,177.2,89.4,61.9,22.58,85.7,81.37,143.24,94.88,85.06,158.3,161.8,192.75,105.25,41.66,142.1
2018-07-09,190.25,48.75,207.9,177.2,615.6,61,290.35,95.64,NaN,67.78,219.4,112.1,99.44,142.94,69.09,177.65,90.38,63.1,23.14,86.36,82.92,145.14,95.9,85.86,159.95,166.75,194.55,105.2,41.95,144.35
2018-07-10,190.9,50.38,209.5,178.9,620.8,61.28,289.8,97.2,NaN,68.5,220.2,115.8,99.94,141.64,70.39,178.35,90.8,64.2,23.51,86.52,84.14,146.09,96.58,86.12,161.5,167.05,196.25,105.2,41.67,145.15
2018-07-11,189.5,49,206.7,177,617.5,60.05,275.1,96.22,NaN,67.48,219,116.1,99,138.94,69.67,175.75,89.18,64.7,23.37,85.28,83.49,143.19,95.06,84.74,159.55,162.3,194.05,104,41.11,143.45
2018-07-12,190.4,48.9,209.6,179.1,643.7,60.91,276.6,95.45,NaN,68.34,221,117.3,99.12,140.04,70.66,176.9,89.93,66,23.61,85.94,85.8,144.05,96.1,84.84,161.1,163.5,193.85,104.55,41.56,146
2018-07-13,192.3,49.75,212.8,180,655.7,62.3,275.9,94.63,NaN,68.98,219.8,117.6,98.82,138.74,71.2,178.25,90.55,66,23.72,86.76,86.24,145.57,96.6,84.94,162.75,166.75,193.6,102.15,41.42,147.55
2018-07-16,192.1,50.38,229.9,179.25,648,62.33,271.15,94.53,NaN,67.74,219.3,116.4,100,136.42,71.01,178.45,90.83,66.4,23.96,86.88,86.86,146.38,96.72,85.28,166.45,167.8,193.6,102.55,40.94,148.65
2018-07-17,191.9,49.85,239.3,177.75,653.4,62.5,272.4,95.71,NaN,67.58,215.5,118.8,101.2,137,70.93,178.7,93.15,64.8,23.79,87.62,86.91,145.57,97.1,88.92,166.15,165.95,194.2,100.55,39.25,147.15
2018-07-18,194.8,49.65,240,175.05,657.8,63.89,275.2,96.65,NaN,73.34,216,132.2,98.64,137.24,71.91,180.6,94.53,68,24.13,87,87.49,147.42,96.18,88.86,164.85,170.25,190.8,114.05,39.86,148.55
2018-07-19,201.6,49.05,239.1,173.25,661,64.68,272.65,102.42,NaN,73.4,224.1,137,99.1,137.6,72.57,180.5,94.03,75.4,23.93,89.44,87.26,148.09,95.5,89.1,165.65,172.5,191.8,117.4,39.8,150.75
2018-07-20,199,49,239.3,174.05,659.2,61.11,259.3,104.9,NaN,73.1,230.4,138.4,102.55,138.68,71.89,181.5,94.45,75.8,23.99,91.02,93.84,147,89.56,90.18,158,168.55,196.2,120.55,39.06,148.15
2018-07-23,197.35,48.5,239,173.4,656.8,61.55,251.8,104.16,NaN,72.42,222.8,143.5,104.9,138.3,70.93,181,93.73,75.9,23.84,91.68,93.1,145.57,87.88,90.74,157.85,170,197.15,120.25,40.36,151.7
2018-07-24,198.4,48.95,240.1,173.6,658.5,63.35,261.3,101,NaN,72.6,221,144.8,106.5,138.22,71.51,184,94.88,78.6,24.27,93.58,93.19,150.85,90.2,92.52,159.55,176.9,202.9,119.1,40.7,154.4
2018-07-25,196.6,49.95,239.6,173.9,652.4,61.9,258.5,100.56,NaN,72.8,219.6,143,106.3,138.1,71.4,182.2,94.45,79.7,24.47,93.18,92.57,148.23,90.24,92.52,160.3,172.45,203.9,119.4,41.08,152.4
2018-07-26,200.7,50.25,243.9,175.15,678.8,62.63,261,100.28,NaN,71.86,220.3,140.9,107.65,138.94,72.11,184.8,95.53,80.7,24.74,93.3,93.21,151.52,93.3,93.04,162.55,178.15,205.6,120.25,41.49,154.3
2018-07-27,202.2,49.95,242.9,175,674.6,63.08,260.25,103.08,NaN,70.64,219.9,142.2,107.75,138.66,72.51,185.55,95.68,80.6,24.84,93.62,93.51,151.85,92.14,93.64,164.85,178.8,207.4,121,42.28,153.45
2018-07-30,200.9,49.8,243.6,174.75,671.5,62.6,258.6,103.92,NaN,69.96,220.4,141.6,107.5,139.28,72.69,185.6,95.55,79.5,24.72,93.44,93.72,151.61,91.38,93.58,164.95,178.3,207.1,120.7,42.27,154.3
2018-07-31,201.9,49.8,241.7,174.35,685.3,62.95,262,105.28,NaN,68.88,219.9,141.8,108.65,136.8,76.6,185.4,95.85,78.9,24.72,93.52,93.61,153.09,91.06,94.08,165.6,180.8,208.2,118.05,42.3,154.15
2018-08-01,201.1,49.4,243.8,174.6,680.7,63.09,258.45,105.32,NaN,70.02,226.3,136.9,108.15,133.26,75.66,186.25,96.45,77.7,24.87,93.14,93.88,152.23,91.48,93.62,164.55,178.8,205.7,117.35,42.33,152.25
2018-08-02,199.3,48.85,242.3,174,681,61.39,254.8,103.84,NaN,69.56,228,137,108,131.5,75.17,181.6,95.2,78,24.71,92.56,94.02,149.47,91,93.4,164.6,175.4,204.7,117.15,42.43,147.75
2018-08-03,201.6,49.25,243.5,175.05,687.5,61.65,257.75,102.06,NaN,70.68,230.6,135.2,108.55,133.16,76.37,184.2,96.15,77.9,24.86,92.84,94.34,150.42,91.4,93.82,165.3,177.7,204.5,117.6,43.16,150.05
2018-08-06,204.8,48.85,241.4,174.5,682.3,60.8,255.05,101.5,NaN,70.98,230.4,133.7,107.85,132.32,76.26,184.1,96.4,78.7,25.01,92.62,94.64,149.76,92.24,93.36,165.05,176.8,203.9,117.85,43.05,150.25
2018-08-07,206.3,49.05,243.4,175.25,697.7,61.48,258.45,101.82,NaN,71.14,231.3,130.3,108.25,132.44,76.51,188.2,98.38,79.9,25.06,92.76,93.47,152.61,92.1,94.06,166.1,180.05,204.8,117.6,43.09,152.05
2018-08-08,207.6,49.55,244.3,175.55,698.3,61.45,256.85,101.94,NaN,71.8,230,131.7,108.5,133.54,77.43,188.9,98.6,78.6,25.58,92.74,92.98,153.23,92.54,94.12,167.2,180.3,205.4,116.75,42.9,151.2
2018-08-09,207.7,50.5,245.3,178,711.2,62.41,261.55,102.9,NaN,71.78,228.5,133.2,109.9,133.58,76.37,190,99.53,78.3,25.93,93.64,91.37,153.52,93.9,95.44,168.15,181.4,206.5,115.95,42.88,151.9
2018-08-10,206.8,50.88,243.3,178.05,721.8,62.04,260.5,102.54,NaN,71.3,226.4,133.7,108.6,130.42,76.29,188.45,98.73,78.6,25.7,92.62,92.01,152.8,92.84,94.54,166.6,178.25,204.3,114.3,42.38,149.65
2018-08-13,206.4,51.75,242.3,177.55,715.2,62,262.05,101.2,NaN,71.2,226.2,134.8,108.25,128.4,76.46,186.5,98.5,78.2,25.64,92.02,91.18,152.09,93.74,94.42,166,176.7,204,116,42.02,148.9
2018-08-14,206,50.25,242.2,177.7,712,61.98,256.55,98.2,NaN,71.3,226.2,135,107.85,128.76,76.06,184.15,98.73,76.9,25.51,91.4,91.9,151.37,94.26,94.16,165.65,175.45,204.4,114.85,41.93,148.9
2018-08-15,203.9,51.13,233.7,176.85,704.6,60.99,245.8,95.55,NaN,70.82,227.7,134.3,108.8,125.98,75.4,182.5,98.8,75.8,24.99,91.96,91.16,145.05,96,94.28,164.1,170.25,204.3,113.15,41.84,145.5
2018-08-16,205.9,51.13,237.4,179.75,703.2,61.71,250.35,95.28,NaN,71.74,233.8,135.2,110,127.04,75.66,184.85,99.68,76.4,25.11,93.08,92.68,146.09,97.3,95.76,164.8,171.4,207.8,114.05,42.31,146.6
2018-08-17,206.8,51.38,238.4,182.85,703,62.4,251.7,94.77,NaN,71.92,235.3,137.7,110.4,129.1,75.63,186.85,100.78,78.2,24.96,93.76,92.98,148.85,97.5,95.78,165.5,173,208.9,114.35,42.26,148.6
2018-08-20,209,51.13,240.2,183.5,710.9,63.09,252.8,95,NaN,72.78,237.1,139.4,111.1,127.6,76.2,188.15,101.2,77.9,25.36,93.9,94.34,150.28,98.86,96.28,166.4,174.3,208.4,114.7,42.16,149.85
2018-08-21,209.7,49.55,239.1,181.8,708.7,62.99,251.5,96.55,NaN,73.96,237.5,134.4,110.9,128.32,76.37,188.5,101.48,76.1,25.26,94.28,92.84,152.28,99.08,97.1,167.8,177.4,208.8,114.6,42.28,153.2
2018-08-22,209.5,49.9,239.8,180,704.1,63.15,259.75,95.99,NaN,74.42,237.2,137,111.05,129.78,75.69,190.8,101.98,76.4,25.34,95.68,93.28,151.76,98.8,98.36,168.6,175.1,209.1,113.45,42.4,155.25
2018-08-23,214,49.1,240.1,179,698.9,63.36,252.85,95.7,NaN,75.68,238,139,110.95,130.2,76.29,190.65,102.13,77.4,25.45,95.94,94.44,148.33,99.82,97.58,168.7,172.55,208,114.95,42.49,156.15
2018-08-24,214.8,50.5,239,179.3,698.8,63.39,256.85,92.5,NaN,78.2,238.3,139,111.15,130.62,76.2,192.7,102.15,77,25.58,96.42,94.83,148.76,99.7,97.5,170.05,172.75,209.3,114.35,42.4,155.5
2018-08-27,217.1,51.25,240.5,180.95,701.5,64.59,258.7,91.75,NaN,78.56,239.1,140.6,112,132.94,77.17,197,103.28,78,26.14,97.64,95.61,152.99,102,97.98,171.1,175.9,211.3,114.3,41.74,159
2018-08-28,218.5,52,243.8,182.8,704.2,65.88,262.85,93,NaN,78.7,237,140.3,111.35,131.02,77.89,196.45,103.7,78.6,26.29,98,95.66,153.71,104.35,97.6,171.6,179.7,211.3,113.85,41.38,159.5
2018-08-29,219.4,51,246.6,185.3,709.4,65.86,258.7,93.37,NaN,78.76,238,139.3,112,131.26,77.97,196.15,103.63,77.2,26.55,98.64,97.23,153.9,105.6,98.52,172.45,179.55,213.2,114.1,41.68,159.25
2018-08-30,216.7,51,247.5,187.2,710.9,65.76,248.9,95.46,NaN,77.58,238.8,140.8,111.55,124.18,78.17,197,103.65,77.1,26.43,98.52,97.62,157.08,107.75,98.3,172.55,180.2,212.9,113.15,40.96,160.25
2018-08-31,215.9,50.25,245.1,186.4,699.2,65.18,239.4,95,NaN,77.14,237,140.1,110.85,123.22,77.6,195.35,103.18,76.6,26.31,98.8,97.62,152.33,106.45,97.6,171.7,175.75,212.8,112.8,40.56,157.5
