Date,AC,AI,AIR,MT,CS,BNP,EN,BVI,CAP,CA,ACA,BN,DSY,EDEN,ENGI,EL,ERF,RMS,KER,OR,LR,MC,ML,ORA,RI,PUB,RNO,SAF,SGO,SAN,SU,GLE,STLAP,STMPA,TEP,HO,TTE,URW,VIE,DG
2009-05-18,22.74,30.36,11.83,46.9,12.13,44.9,30.6,9.11,26.94,25.67,10.73,37.33,3.08,NaN,25.9,34.68,3.49,98.57,58.4,56.82,14.92,60.04,17.21,17.21,47.06,23.09,24.25,9.45,NaN,44.38,26.51,35.33,NaN,5.15,22.47,32.44,41.95,113.12,20.22,34.84
2009-05-19,23.54,30.33,11.63,49.93,12.64,46.08,31.02,9.14,27.74,25.75,10.72,37.13,3.16,NaN,26.98,34.15,3.5,99.58,60.8,57.32,15.17,61.13,16.89,16.89,46.28,23.15,25.32,9.49,NaN,44.13,27.63,36.35,NaN,5.31,21.51,32.41,40.87,114.56,20.92,35.93
2009-05-20,21.89,31.83,11.74,52.74,12.9,43.8,31.73,8.95,27.78,26.27,10.77,37.49,3.17,NaN,27.72,34.21,3.48,98.4,60.67,57.53,15.8,60.07,16.93,16.93,46.22,23.77,25.84,9.92,NaN,44.82,27.46,36.91,NaN,5.26,21.76,32.04,41.2,114.09,21.04,36.26
2009-05-21,21.46,30.64,11.48,48.3,12.5,43.74,30.36,9.03,26.83,25.98,10.48,37,3.11,NaN,26.69,33.65,3.43,97.8,59.42,55.98,15.26,58.37,16.59,16.59,45.38,23.21,25.36,9.55,NaN,44.06,26.8,36.58,NaN,4.94,21.25,31.39,39.81,113.6,20.29,34.86
2009-05-22,21.1,31.27,11.02,48.75,12.81,44.6,30.44,9,26.99,26.67,10.58,36.92,3.12,NaN,26.55,33.22,3.42,98,58.6,55.93,15.1,58.65,16.68,16.68,44.95,22.71,26.27,9.41,NaN,43.64,27.41,36.89,NaN,4.98,20.83,31.29,39.69,114.48,20.22,34.3
2009-05-25,21.41,31.15,11.25,49.24,12.85,44.8,29.91,9.23,27.35,26.73,10.6,37.37,3.17,NaN,26.55,33.45,3.47,98.03,58.34,57.08,14.83,58.3,16.85,16.85,45.07,22.99,26.05,9.3,NaN,44.33,27.26,37.32,NaN,4.98,21.7,30.93,39.48,115.06,20.01,34.31
2009-05-26,21.85,31.54,11.06,49.82,12.93,45.77,29.82,9.02,28.04,27.19,10.5,35.45,3.14,NaN,27.15,33.51,3.56,98.31,58.2,56.61,14.51,58.96,17.17,17.17,45.03,22.91,26.28,9.22,NaN,44.79,27.65,38.84,NaN,5,20.9,31.81,40.03,114.8,20.05,34.42
2009-05-27,22.15,31.42,11.68,52.49,13.34,46.45,30.68,9.27,28.33,28.25,10.35,34.98,3.17,NaN,27.33,32.94,3.71,98.24,61.01,56.51,15.37,59.5,17.18,17.18,44.26,23.18,26.7,9.51,NaN,44.15,27.76,38.39,NaN,5.07,21.03,32.79,40.24,115.22,20.38,34.75
2009-05-28,21.5,31.28,11.62,54.32,12.82,46.26,29.02,9.47,27.34,28.34,10.17,33.99,3.12,NaN,27.56,32.63,3.66,95.68,59.15,55.65,14.76,58.58,17.35,17.35,43.4,22.86,26.49,9.22,NaN,44.77,26.82,37.73,NaN,5.01,20.75,33.17,40.07,112.34,19.75,34.16
2009-05-29,20.99,31.62,11.46,54.17,12.82,47.38,28.97,9.13,27.23,27.59,10.33,33.14,3.15,NaN,27.76,32.52,3.66,92.57,59.22,55.79,14.89,58.53,17.25,17.25,44,22.9,27.06,9.26,NaN,44.71,26.21,38.86,NaN,5.24,20.81,33.16,40.75,113.38,19.93,33.88
2009-06-01,21.38,32.58,11.73,59.6,13.58,46.45,30.44,9.18,27.79,28.5,10.67,33.58,3.17,NaN,28.57,32.95,3.69,94.41,61.24,56.43,14.89,60.03,17.55,17.55,44,23.24,29.53,9.53,NaN,46.32,27.42,41.54,NaN,5.44,20.93,33.58,41.92,113.21,20.31,35.63
2009-06-02,21.17,32.7,12,59.07,13.85,46.45,30.5,9.28,27.58,28.7,10.88,33.93,3.24,NaN,28.21,33.33,3.96,94.61,63.91,56.12,14.85,61.35,16.54,16.54,44.09,23,30.28,9.57,NaN,45.76,27.13,41.71,NaN,5.63,21.21,32.95,41.88,114.99,21.2,35.65
2009-06-03,20.93,32.27,11.51,55.96,13.75,46.26,28.08,9.43,26.77,28.29,10.85,33.25,3.2,NaN,27.47,33.28,3.89,93.88,62.06,55.56,14.85,61.04,16.31,16.31,43.75,22.21,29.61,9.09,NaN,44.65,26.92,41.02,NaN,5.39,21.21,32.49,40.64,112.8,21.08,34.01
2009-06-04,20.53,31.67,11.66,55.76,14.03,46.21,27.91,9.74,26.4,28.16,10.64,32.5,3.16,NaN,27.4,33.43,4.02,93.14,60.68,55.29,14.86,59.63,16.11,16.11,43.97,21.81,29.47,9.1,NaN,46.17,26.63,41.15,NaN,5.36,21.53,32.52,41.19,111.35,20.91,33.67
2009-06-05,20.44,31.86,11.7,58.03,14.38,46.5,28.26,9.61,26.33,28.29,10.78,33.41,3.21,NaN,27.73,33.22,3.97,91.91,61.33,55.21,14.97,59,15.96,15.96,44.67,22,30.76,9.12,NaN,45.87,26.62,42.18,NaN,5.39,22.1,32.56,41.6,112.8,20.74,33.66
2009-06-08,20.28,31.89,11.91,54.74,14.13,45.97,27.04,9.5,26.1,27.96,10.56,32.99,3.27,NaN,27.21,33.42,3.97,90.58,60.53,54.91,14.64,58.21,16.01,16.01,43.99,22,29.58,9.37,NaN,46.04,26.2,40.5,NaN,5.29,21.69,32.62,41.19,111,20.34,33.2
2009-06-09,20.2,31.74,11.42,55.89,14.34,46.5,26.51,9.62,26.22,27.08,10.8,34.57,3.29,NaN,26.93,33.67,3.99,91.45,60.94,54.38,15.29,58.42,16.15,16.15,44,22,28.95,9.14,NaN,45.97,26.66,39.68,NaN,5.54,21.37,32.34,41.3,112.75,21.42,33.29
2009-06-10,20.47,32.21,11.18,57.81,14.37,46.95,26.44,9.37,26.22,27.01,11.05,34.07,3.28,NaN,26.95,33.87,3.98,91.97,62.15,54.43,15.31,59.23,16.04,16.04,44.42,21.77,29.62,9.19,NaN,45.62,26.95,40.47,NaN,5.87,20.85,32.6,41.61,112.83,21.01,33.64
2009-06-11,20.34,32.54,11.36,60,14.44,48.15,26.39,9.49,26.6,26.02,11.2,34.07,3.32,NaN,27.3,34.53,4,91.92,62.84,54.66,15.13,59.7,16.08,16.08,44.1,21.25,30.72,9.14,NaN,46,27.51,40.79,NaN,5.87,20.82,33.91,41.55,112.6,21.31,33.78
2009-06-12,20.2,32.2,11.38,58.39,14.21,48.43,26.3,9.46,26,25.77,10.95,34.22,3.32,NaN,27.25,34.63,3.92,92.91,61.85,53.93,15.32,59.44,16.09,16.09,44,21.5,30.45,9.5,NaN,47.39,27.95,41.22,NaN,5.84,21.41,33.22,40.67,112.68,21.41,33.13
2009-06-15,19.78,31.55,11.05,55.44,13.61,47.42,25.92,9.35,25.31,25.09,10.56,34.1,3.3,NaN,26.24,33.79,3.99,90.84,60,52.29,14.81,57.55,15.86,15.86,43.51,21.19,28.81,9.23,NaN,45.6,26.64,39.48,NaN,5.47,21.3,32.7,39.44,110.47,20.55,32.2
2009-06-16,19.52,31.85,11.15,56.04,13.26,46.35,25.98,9.26,25.31,25.23,10.27,34.76,3.3,NaN,26.2,33.96,3.75,89.93,59.66,53.17,15.04,57.63,15.87,15.87,43.2,20.6,28.05,9.42,NaN,46.09,26.85,38.16,NaN,5.51,21.5,32.64,39.6,111.1,20.31,32.34
2009-06-17,18.66,31.23,11.22,52.49,12.9,44.94,25.13,9.16,25.29,25.33,9.99,34.74,3.29,NaN,25.99,34.19,3.8,89.16,57.7,53.71,14.39,56.31,16.12,16.12,43.1,20.63,27.37,9.19,NaN,46.75,25.69,37.01,NaN,5.34,21.4,33.54,38.73,109.5,19.56,31.23
2009-06-18,18.9,31.71,11.38,53.59,13.26,45.73,26.23,8.95,25.28,25.32,10.2,34.84,3.34,NaN,26.39,33.94,3.84,88.69,55.3,53.6,14.24,55.83,16.19,16.19,43.33,20.9,26.91,9.11,NaN,47.64,25.98,37.83,NaN,5.41,21.39,33.19,38.95,108.09,19.74,31.64
2009-06-19,19.06,31.77,11.65,56.25,13.41,44.97,26.18,8.82,25.7,25.72,10.37,35.42,3.28,NaN,26.75,33.75,3.95,89.98,56.7,53.4,14.57,56.59,16.25,16.25,43.5,21.21,27.03,9.29,NaN,48.14,26.65,38.29,NaN,5.53,21.28,33,39.18,107.41,20.57,32.07
2009-06-22,18.49,30.66,11.09,52.38,12.87,43.25,24.95,8.82,24.96,26.05,9.9,34.69,3.15,NaN,26.43,33.3,4.02,87.16,54.38,51.95,14.63,54.72,16.08,16.08,43.53,20.89,24.9,8.93,NaN,46.79,26.31,36.87,NaN,5.32,21.02,32.73,37.88,105,20.03,30.96
2009-06-23,18.28,30.71,10.97,52.01,12.69,42.67,25.88,8.66,24.68,26.99,9.53,34.6,3.12,NaN,26.22,34.01,4.19,88.57,54.47,52.86,14.34,55.08,16.11,16.11,43.33,21.19,24.8,8.84,NaN,47.15,25.83,36.26,NaN,5.09,21.42,32.28,37.8,106.21,19.85,30.69
2009-06-24,19.11,31.7,11.43,55.08,13.26,44.57,26.6,8.84,25.28,27.82,9.51,35.84,3.15,NaN,26.64,34.07,4.26,90.06,56.71,53.54,15.15,55.86,16.27,16.27,44.4,21.65,25.73,8.94,NaN,46.33,26.69,37.4,NaN,5.22,21.74,32.28,38.5,106.6,20.29,31.9
2009-06-25,19.19,31.33,11.27,54.38,13.07,45.16,27.58,8.89,25.43,27.37,9.14,35.97,3.15,NaN,26.81,33.82,4.25,92.56,56.9,54.03,15.07,55.07,16.23,16.23,45.06,21.79,26.02,8.9,NaN,44.21,26.66,37.09,NaN,5.35,21.64,31.93,38.04,108.23,20.26,31.94
2009-06-26,18.82,31.69,11.66,55.21,13.1,44.78,26.91,9.14,25.95,27.29,9.05,35.67,3.12,NaN,26.74,33.99,4.17,93.98,57.17,53.44,14.93,54.16,16.1,16.1,44.24,21.73,25.79,8.73,NaN,40.63,26.41,36.74,NaN,5.31,21.79,31.79,38.01,107.9,19.87,32.12
2009-06-29,19.32,32.24,11.94,55.81,13.61,46.14,27.73,9.19,26.3,27.41,9.24,35.86,3.11,NaN,26.92,34.25,4.16,95.26,58.5,54.1,15.53,55.6,16.46,16.46,44.85,21.9,26.14,8.87,NaN,41.22,27.59,37.73,NaN,5.38,21.68,31.86,38.97,109,20.59,32.87
2009-06-30,18.93,31.41,11.51,54.39,13.09,44.95,26.8,9.21,26.24,26.57,8.88,35.18,3.15,NaN,26.54,33.98,4.18,96.81,58.16,53.28,15.54,54.4,16.16,16.16,44.87,21.73,26.17,9.4,NaN,41.64,27.15,36.86,NaN,5.33,21.67,31.88,38.48,106.16,20.24,31.99
2009-07-01,19.04,32.32,11.93,55.65,13.44,46.06,26.93,9.18,26.72,28.09,9.11,35.77,3.19,NaN,27.27,35.73,4.2,96.92,60.05,55.03,15.8,56.02,16.68,16.68,46.47,21.5,26.85,9.34,NaN,42.91,27.61,37.23,NaN,5.46,21.41,31.35,39.25,112,21.02,32.95
2009-07-02,18.92,31.15,11.56,53,12.71,44.56,25.67,9.03,25.95,27.76,8.98,34.98,3.12,NaN,26.43,35.42,4.03,95.09,58,53.75,15.41,54.61,16.42,16.42,46.05,20.63,25.56,9.26,NaN,42.1,26.59,35.92,NaN,5.33,21.34,30.15,37.77,108.81,20.36,31.34
2009-07-03,19.04,31.31,11.53,52.47,12.57,45.44,26.17,9.06,25.82,27.9,9.1,35.79,3.05,NaN,26.28,34.91,4.16,94.86,57.15,53.95,15.33,54.9,16.23,16.23,44.89,20.58,25.11,9.15,NaN,42.58,26.9,35.93,NaN,5.34,21.17,30.45,37.72,111.63,20.27,31.46
2009-07-06,18.82,30.64,11.66,50,12.2,45,25.59,8.82,26,27.71,8.97,35.78,3.06,NaN,26.08,35.63,4.2,94.22,56.49,52.7,14.9,55.13,16.31,16.31,45.18,20.61,24.65,8.98,NaN,42.97,26.16,35.3,NaN,5.19,21.04,30.08,36.95,111.9,20.27,31.1
2009-07-07,18.62,30.46,11.39,51.35,12.03,45.55,25.63,8.71,25.38,27.21,8.86,35.16,2.95,NaN,25.08,35,4.25,92.9,56.19,52.11,14.97,54.22,15.97,15.97,44.52,20.84,24.69,8.92,NaN,42.55,26.09,35.18,NaN,5.1,20.93,29.55,36.49,111.07,20.23,30.85
2009-07-08,18.48,30.17,11.23,48.86,11.58,44.49,25.74,8.66,24.92,26.95,8.77,35.23,2.91,NaN,24.78,35.4,4.25,91.73,55.25,51.61,14.73,52.97,15.8,15.8,44.06,20.49,22.84,8.81,NaN,42.13,26,35.82,NaN,5.12,20.6,29.8,36.21,107.74,19.51,30.65
2009-07-09,18.35,30.34,11.3,50,11.65,44.95,25.75,8.63,25.95,27.26,8.75,35.34,2.99,NaN,24.36,35.3,4.28,91.02,55.39,51.18,14.79,53.51,15.76,15.76,44.02,20.52,22.74,8.67,NaN,41.98,26.28,35.97,NaN,5.21,20.58,29.73,36.6,107.82,19.41,30.98
2009-07-10,18.11,29.79,11.15,48.74,11.5,44.04,25.2,8.59,26.43,27.08,8.75,35.17,2.97,NaN,23.8,34.98,4.12,91.37,55.16,51.2,14.52,53.48,15.55,15.55,44.15,20.69,22.4,8.64,NaN,41.03,25.89,35.75,NaN,4.99,20.98,29.62,35.99,107.44,19.57,30.22
2009-07-13,18.46,30.7,11.38,50.93,11.91,45.12,26.35,8.56,26.8,27.48,9.2,35.32,2.98,NaN,24.35,35.4,4.13,93.14,56.62,51.88,15.19,54.67,15.87,15.87,44.7,20.47,22.85,8.92,NaN,41.94,26.64,36.19,NaN,5.18,21.25,29.62,36.78,108.91,20.02,31.32
2009-07-14,18.44,30.78,11.37,52.08,12.19,46.5,26.77,8.75,26.62,27.26,9.4,35.25,3.01,NaN,24.59,35.62,4.13,94.28,57.61,52.12,15.09,54.8,15.88,15.88,44.4,20.67,23.81,8.93,NaN,41.94,27.08,37.08,NaN,5.15,21.26,30.22,37.09,107.5,19.89,31.79
2009-07-15,18.76,31.54,11.91,55.49,12.85,47,27.59,8.74,27.44,28.23,9.79,36,3.08,NaN,25.35,35.3,4.06,95.83,59.4,53.35,15.62,56.95,16.01,16.01,46.16,20.85,25.03,9.21,NaN,42.97,28.3,38.64,NaN,5.52,21.21,30.47,37.87,111.3,20.87,32.54
2009-07-16,19.07,31.95,11.89,56.1,12.97,47.78,27.88,8.98,27.64,28.49,9.99,35.85,3.07,NaN,25.38,35.79,4.14,96.31,59.58,53.6,15.85,57.4,16.2,16.2,46.89,21.27,25.58,9.09,NaN,43.61,28.73,39.86,NaN,5.43,21.01,30.16,38.03,111.25,20.71,32.61
2009-07-17,17.63,32.05,12.12,56.86,12.92,48.09,27.77,8.89,28.54,27.43,9.93,36.49,3.07,NaN,25.75,35.96,4.26,96.77,59.75,53.83,15.9,57.73,16.36,16.36,48.06,21.35,25.99,9.06,NaN,43.86,28.63,40.33,NaN,5.43,20.9,29.53,38.6,112.55,21.21,33.05
2009-07-20,18.68,32.57,12.45,59.26,13.2,49.14,28.55,8.79,28.85,28.23,9.98,36.02,3.09,NaN,25.98,36.62,4.21,96.42,61.82,54.59,15.9,58.85,16.27,16.27,48.91,21.77,25.96,9.15,NaN,44.4,28.8,41,NaN,5.48,21.05,30.01,39.14,113,22.07,33.47
2009-07-21,19.5,33.28,12.69,58.97,13.63,48.33,28.62,8.89,28.97,28.71,9.96,36.6,3.17,NaN,26.39,37.14,4.16,100.28,62.53,55.22,16.18,59.76,16.25,16.25,48.72,22.01,27.37,9.14,NaN,44.83,29.63,40.83,NaN,5.5,21,30.31,39.81,114.35,21.88,33.95
2009-07-22,19.37,33.62,12.64,58.35,13.42,48.79,28.44,8.92,28.55,28.96,9.89,36.87,3.24,NaN,26.14,37.79,4.14,100.58,63.29,55.46,16.25,60.23,16.24,16.24,49.12,22.01,27.24,9.66,NaN,45.52,29.05,40.47,NaN,5.52,21.32,30.29,39.79,113.5,21.72,34
2009-07-23,19.01,34.08,12.87,60.86,14.09,49.83,29.2,8.95,29.09,29.26,10.11,37.64,3.19,NaN,26.65,37.8,4.18,101.26,65.5,56.35,16.44,61.85,16.56,16.56,51.8,23.45,27.98,9.7,NaN,46.06,29.23,41.39,NaN,5.44,21.58,29.91,40.39,116.85,22.78,34.56
2009-07-24,18.99,34.1,12.98,60.58,14.07,49.72,28.59,8.97,29.36,28.75,10.32,36.78,3.19,NaN,26.3,37.9,4.11,100.87,66.15,56.25,16.35,62.54,16.55,16.55,52.34,23.75,28.05,9.67,NaN,45.9,29.27,42.11,NaN,5.4,21.6,29.4,40.19,117,22.9,34.62
2009-07-27,19.08,33.92,12.71,61.57,14.34,49.78,29.21,8.89,28.61,28.75,10.33,36.74,3.19,NaN,26.63,37.96,3.96,101.21,65.39,55.9,16.62,61.3,16.63,16.63,51.15,23.67,27.52,9.56,NaN,45.84,29.79,42.41,NaN,5.33,21.98,29.4,40.47,117.15,23.07,34.38
2009-07-28,18.81,34.22,13.01,58.89,14,47.25,28.3,8.82,28.22,28.64,10.16,36.67,3.18,NaN,26.74,37.9,3.85,101.51,66.41,55.72,16.35,61.11,16.7,16.7,51.91,23.27,26.99,9.49,NaN,46.72,29.58,41.37,NaN,5.2,21.58,29.64,39.35,118.45,22.8,33.78
2009-07-29,19.42,34.77,13.24,56.28,14.3,47.69,28.92,8.47,28.84,28.83,10.32,36.77,3.23,NaN,26.88,38.56,3.79,100.72,68.88,57.28,16.68,62.24,17,17,53.68,23.94,28.52,9.5,NaN,46.86,29.48,42.01,NaN,5.34,21.99,28.88,39.52,119,22.91,34.37
2009-07-30,19.37,34.73,13.48,60.01,14.56,48.88,29.92,8.54,31.18,29,10.32,37.47,3.4,NaN,27.5,38.61,3.98,102.58,71.05,58.25,17.04,64,17.56,17.56,56.4,24.5,28.94,9.97,NaN,46.79,30.11,42.55,NaN,5.34,22.23,28.91,39.99,121.8,23.18,35.3
2009-07-31,20.06,35.34,13.38,58.72,14.5,49.71,29.89,8.75,32.4,28.77,10.02,37.65,3.51,NaN,26.81,38.9,3.98,103.12,78.19,60.81,17.17,63.29,17.51,17.51,54.52,24.94,29.92,10.85,NaN,45.71,31.87,42.7,NaN,5.36,22.2,29.66,38.91,122.6,23.27,35.71
2009-08-03,20.36,35.96,13.59,61.86,14.86,51.05,30.22,8.77,32.35,28.56,10.6,37.4,3.53,NaN,27.01,39.08,3.94,103.61,79,60.4,17.66,64.09,17.52,17.52,53.7,24.99,34.1,10.95,NaN,46.2,32.1,43.7,NaN,5.45,22.95,29.8,38.89,123,23.19,36.36
2009-08-04,20.87,36.04,13.38,61.46,14.97,51.21,30.2,8.71,32.2,28.37,10.94,37.34,3.46,NaN,27.2,38.66,3.93,102.68,79.09,59.24,17.7,63.11,17.32,17.32,53.71,24.77,33.74,11.11,NaN,46.81,32.38,43.9,NaN,5.48,23.22,29.66,38.62,122.4,23.38,36.4
2009-08-05,21.28,35.45,13.51,60.51,15.22,50.14,30.69,8.59,32.56,28.02,11,36.77,3.42,NaN,26.5,38.42,3.94,101.51,79.62,59.18,17.7,62.3,17.12,17.12,52.97,25.33,32.95,11.28,NaN,46.09,31.75,46.54,NaN,5.35,23.08,29.47,38.33,127.1,23.48,36.27
2009-08-06,21.98,35.45,13.35,60.8,15.43,51.51,31.1,8.7,32.13,27.72,11.09,36.67,3.47,NaN,26.35,37.82,3.99,100.58,80.28,59.26,17.59,63.64,17.1,17.1,53.7,25.32,33.46,10.5,NaN,46,32.1,48.06,NaN,5.53,23.45,29.04,38.4,131.85,22.06,36.31
2009-08-07,22.05,35.45,13.68,61.16,15.68,53.06,31.77,8.68,32.8,28.43,11.32,36.92,3.45,NaN,27.49,37.6,4.01,100.82,80.55,60.26,17.46,63.7,17.71,17.71,52.81,24.9,32.8,10.75,NaN,46.47,32.05,50.45,NaN,5.49,22.94,29.24,38.4,129.15,21.58,36.34
2009-08-10,22.4,35.59,13.78,59.93,15.7,52.82,31.6,8.72,32.92,28.24,11.4,36.59,3.49,NaN,27.31,37.93,4.12,100.23,78.57,59.96,17.42,62.79,17.82,17.82,53.27,25.97,32.84,10.75,NaN,46.06,32.07,49.76,NaN,5.46,23.08,29.47,38.02,128.95,21.53,35.97
2009-08-11,21.7,34.82,13.46,57.22,15.45,52.16,30.8,8.71,32.08,27.86,11.12,36.91,3.47,NaN,26.98,37.63,4.13,99.01,77.75,59.46,17.15,62.2,17.74,17.74,51.9,25.45,31.48,11.03,NaN,45.8,31.66,49.18,NaN,5.25,22.83,29.78,37.78,126.9,21.61,35.76
2009-08-12,21.1,35.55,13.7,57.78,15.65,53.55,31.7,8.68,32.28,28.01,11.12,37.39,3.47,NaN,28.13,37.6,4.13,98.82,77.05,60.35,17.24,63.02,17.73,17.73,51.85,25.37,32,11.5,NaN,46.12,31.83,48.9,NaN,5.35,23.49,30.1,38.66,130.5,22.36,35.91
2009-08-13,21.73,35.95,13.97,58.08,15.78,54.18,31.63,8.68,32.55,27.92,11.48,36.67,3.49,NaN,28.04,37.7,4.07,97.51,78.93,60.5,17.34,63.5,17.68,17.68,51.7,25.4,33.59,11.89,NaN,45.52,32.22,50.32,NaN,5.38,23.67,29.75,38.33,132.75,22.49,36.19
2009-08-14,21.19,34.88,13.74,57.63,15.43,54.2,32.21,8.68,32.28,27.33,11.37,36.6,3.52,NaN,27.26,37.45,4.03,98.77,79.02,60.54,17.54,65.62,17.36,17.36,51.62,25.21,31.85,12.01,NaN,45.34,31.8,50.34,NaN,5.36,23.75,29.88,38.14,137.2,21.93,35.74
2009-08-17,20.8,34.34,13.34,55.42,15.05,53.18,31.5,8.64,31.59,26.75,10.99,35.92,3.51,NaN,26.72,37.2,3.92,97.59,76.7,59.15,16.95,63.23,17.1,17.1,51.78,24.85,31,11.89,NaN,44.82,31.16,49.29,NaN,5.25,23.3,29.39,37.31,131.25,21.62,34.9
2009-08-18,21.13,34.62,13.3,57.14,15.11,53.87,31.8,8.69,31.67,26.87,11.04,36.03,3.52,NaN,27.25,37.01,4.05,98.52,77.96,59.29,17.09,63.66,17.15,17.15,52.33,24.74,31.85,12.01,NaN,44.65,31.49,49.55,NaN,5.2,23.57,29.2,37.83,130.1,21.89,35.59
2009-08-19,21.37,34.93,13.18,57.09,15.13,53.23,31.7,8.6,31.56,26.67,11.32,36.27,3.5,NaN,27.94,37.43,4,97.3,77.65,59.05,17.04,63.19,17.19,17.19,52.5,24.39,31.47,11.96,NaN,45.2,31.5,49.04,NaN,5.13,23.6,29.22,37.8,128.55,22.05,34.81
2009-08-20,22.04,35.31,13.57,57.78,15.12,54,31.8,8.56,32.47,27.26,11.4,36.29,3.55,NaN,28.23,38.17,4.05,97.32,79.86,59.65,17.1,64.31,17.36,17.36,51.68,25.19,33.11,12,NaN,45.67,31.92,49.53,NaN,5.27,23.7,30.1,38.75,132.15,22.32,35.96
2009-08-21,22.77,35.99,13.98,59.42,15.64,57.24,32.5,8.7,33.22,28.06,11.99,37.2,3.6,NaN,29.5,38.6,4.07,98.28,80.69,61.38,17.36,65.47,17.76,17.76,52.86,25.51,33.99,12.33,NaN,47.01,33.4,50.62,NaN,5.37,23.6,30.58,39.76,133.55,23.01,36.88
2009-08-24,22.78,36.38,14.48,60.94,15.75,57.34,34.43,9.04,33.3,27.98,12.28,37.28,3.59,NaN,29.76,38.71,4.06,97.54,80.2,61.31,17.3,65.35,17.79,17.79,53.46,26.1,33.97,12.5,NaN,47.06,33.83,51.63,NaN,5.36,23.56,30.9,40.09,134.8,23.1,37.76
2009-08-25,23.05,36.3,14.76,60.54,15.64,57,34.31,9.05,33.55,28.32,12.42,37.66,3.61,NaN,29.75,39.1,4.04,100.77,80.25,64.43,17.25,66.25,18.45,18.45,54.12,26.2,33.78,12.6,NaN,47.37,33.77,51.67,NaN,5.34,23.43,30.89,40.39,136.2,23.17,38.19
2009-08-26,23.45,35.93,14.52,58.67,15.66,55.76,33,9.09,33.63,28.44,12.6,37.94,3.62,NaN,29.25,39.2,4.06,101.02,80.19,64.72,17.2,68.06,18.52,18.52,55.2,26.03,32.83,12.63,NaN,47.5,32.54,52.23,NaN,5.37,23.4,30.83,40.03,137.65,23.8,37.57
2009-08-27,24.79,35.75,14.23,58.53,15.43,55.3,32.16,9.08,34.15,27.65,13.06,37.49,3.6,NaN,29.84,37.94,3.93,101.75,79.01,64.69,17.23,66.75,18.46,18.46,53.04,25.81,31.8,12.6,NaN,47.16,32.42,52.66,NaN,5.49,23.47,31.1,40.2,135.9,23.68,37.09
2009-08-28,24.81,36.09,14.73,59.76,15.44,55.54,35.1,9.21,34.27,28.92,13.25,38.12,3.6,NaN,29.59,37.26,3.92,100.72,80.03,69.5,17.28,67.38,18,18,53.74,25.78,32.58,13,NaN,47.91,32.62,53.79,NaN,6.17,23.75,32.03,40.31,138.1,23.73,37.9
2009-08-31,24.6,35.91,14.46,58.07,15.52,54.59,34.62,9.26,33.74,28.69,12.92,37.93,3.57,NaN,29.39,37.67,3.56,101.07,81.01,68.68,17.12,66.69,17.74,17.74,54.37,25.65,31.4,12.82,NaN,47.06,32.15,53.28,NaN,6.04,23.97,32,39.97,137.95,23.27,37.42
2009-09-01,23.39,35.5,14.2,56.8,15.22,52.53,33.43,9.08,33.29,28.43,12.46,37.72,3.51,NaN,28.87,37.38,3.2,97.78,79.14,67.01,16.89,65.66,17.49,17.49,54,25.42,30.02,12.41,NaN,46.76,31.98,51.37,NaN,6.06,21.62,31.71,39.25,134.2,22.95,37.2
2009-09-02,23.5,35.09,14.08,55.9,14.89,52.46,33.01,9.02,32.95,28.31,12.62,38.16,3.52,NaN,29.26,37.12,3.36,96.36,77.62,66.77,16.92,65.16,17.57,17.57,53.5,25.09,29.59,12.06,NaN,46.69,31.57,50.45,NaN,5.9,22,32.05,39.88,133.5,22.96,36.78
2009-09-03,23.87,34.86,14.1,56.51,14.82,52.12,33.42,9.03,33.2,27.43,12.57,37.67,3.49,NaN,29.05,36.9,3.25,96.18,76.75,65.7,16.79,64.43,17.64,17.64,51.11,24.9,28.8,12.45,NaN,46.33,31.54,49.42,NaN,5.91,21.61,32.78,39.47,135.85,22.88,37.16
2009-09-04,23.74,34.9,14.33,57.63,15.03,53.44,33.7,9.16,33.33,27.11,12.93,37.52,3.52,NaN,29.75,36.97,3.29,95.96,78.12,65.56,16.94,65.06,17.85,17.85,51,25.4,30.27,12.79,NaN,46.32,31.97,49.48,NaN,6.18,21.9,32.82,40.21,137.5,22.79,37.6
2009-09-07,24.45,35.64,14.68,59.51,15.38,54.07,34.01,9.25,34.32,27.51,13.03,38.99,3.56,NaN,29.9,37.06,3.34,96.84,81.6,67.49,17.06,66.67,18.12,18.12,51.81,26.15,31.49,12.77,NaN,46.88,32.48,49.79,NaN,6.4,22.26,33.15,40.22,138.9,23.53,38.52
2009-09-08,25.16,35.93,14.77,59.73,15.66,52.28,33.53,9.33,34.62,27.92,12.71,39.49,3.72,NaN,29.71,36.82,3.34,97.2,83.9,67.66,17.42,67.6,18.44,18.44,51.51,26.29,31.25,13.19,NaN,47.05,33.17,47.95,NaN,6.57,22.36,33.18,40.82,140.2,23.5,38.65
2009-09-09,24.91,36.73,14.81,60.74,15.93,52.62,34.28,9.34,35.02,27.57,12.96,39.48,3.86,NaN,30.52,36.94,3.3,99.5,85.91,67.71,18,69.57,18.43,18.43,52.16,26.43,33.42,13.22,NaN,47.29,34.31,48.65,NaN,6.46,22.22,33.83,41.7,143.3,24,39.37
